email_domain,Company Website,company,industry,mx_provider,leads_count,Website Summary
triangletransit.org,https://www.triangletransit.org,Triangle Transport,Transportation & Storage Other,Custom/Self-hosted,1,
tricentralcoop.com,https://www.tricentralcoop.com,Tri Central Co Op,Freight Hauling (Rail and Truck),Custom/Self-hosted,2,
tristateintermodal.com,https://www.tristateintermodal.com,Tri State Intermodal Inc,Freight Hauling (Rail and Truck),A-record Fallback,3,
trksvc.com,https://www.trksvc.com,"Truck Service, Inc.",Transportation & Storage Other,Google Workspace,3,
trnsearch.com,https://www.trnsearch.com,Target Recruiting Network Llc,HR and Recruiting Services,Custom/Self-hosted,3,
truckersexpress.com,https://www.truckersexpress.com,Truckers Express Inc,Freight Hauling (Rail and Truck),Custom/Self-hosted,3,
truckexpress.com,https://www.truckexpress.com,Truck Express Inc,Freight Hauling (Rail and Truck),A-record Fallback,3,
tsastaffing.com,https://www.tsastaffing.com,Tsa Staffing Services,HR and Recruiting Services,A-record Fallback,3,
tsetrucks.com,https://www.tsetrucks.com,Transportation Solutions/Equip,Transportation & Storage Other,A-record Fallback,3,
tsrisolutions.com,https://www.tsrisolutions.com,TSRI Solutions and Services,HR and Recruiting Services,Custom/Self-hosted,3,
ttsco.net,https://www.ttsco.net,Tractor Trailer Supply Co Inc,Warehousing and Storage,A-record Fallback,3,
turbocorp.com,https://www.turbocorp.com,Turbo Logistics,Freight Hauling (Rail and Truck),Custom/Self-hosted,3,
twcaviation.com,https://www.twcaviation.com,"Twc Aviation, Inc",Air Couriers and Cargo Services,A-record Fallback,3,
twilliams.com,https://www.twilliams.com,"T. Williams Consulting , Inc.",HR and Recruiting Services,A-record Fallback,3,
twincitiesservices.com,https://www.twincitiesservices.com,Twin Cities Services Inc,Freight Hauling (Rail and Truck),Custom/Self-hosted,3,
twinexpress.com,https://www.twinexpress.com,Twin Express Inc,Freight Hauling (Rail and Truck),Google Workspace,3,
tyronetransportation.com,https://www.tyronetransportation.com,Tyrone Transportation Inc,Freight Hauling (Rail and Truck),Custom/Self-hosted,3,"Traffic Management, Inc. purchased Tyrone Transportation, Inc. effective September 23, 2016, to consolidate services and continue providing customer service to Tyrone Transportation’s customers. Traffic Management describes itself as a full-service logistics company that moves freight from a few boxes to full truckloads anywhere in the world, providing freight moving services to large and small businesses. Tyrone Transportation is described as moving freight worldwide and offering domestic and international transportation management and freight forwarding services, including coordination of freight movement by truck, train, ship, and plane. The combined entity positions itself as licensed freight broker by FMCSA. Explicit services and offerings mentioned: trucking, shipping, consulting, warehousing, distribution, import/export, freight forwarding, and coordination of freight movement by multiple modes. Geographic scope explicitly stated: worldwide (global) freight movement. No explicit ICP characteristics, industries served, target buyer roles, pricing model, contract structure, engagement model, or proof metrics beyond the FMCSA licensing. Explicit differentiation claimed: Traffic Management emphasizes being customer service driven and consolidating services with Tyrone Transportation to maintain great customer service. Explicit years/metrics: 20 years of helping businesses move freight in the Twin Cities for Traffic Management. Explicitly stated geographic markets: Twin Cities origin for Traffic Management; Tyrone mentions worldwide freight movement. Explicitly stated that both companies focus on customer service. No additional proof, case examples, certifications beyond FMCSA licensing. If ICP or specific target industries are not provided, they are not specified here. If differentiation beyond customer service focus is present, it is not stated beyond consolidation and combined service offerings. If any element is missing (ICP, geography, proof), it is not provided in the source."
ud.net,https://www.ud.net,Universal Design Internet Services,Freight Hauling (Rail and Truck),Custom/Self-hosted,3,
ultratechimaging.com,https://www.ultratechimaging.com,"Ultratech Imaging, Inc",HR and Recruiting Services,A-record Fallback,3,
unitedcaliforniafreight.com,https://www.unitedcaliforniafreight.com,United Cal Frt Solutions Inc,Freight Hauling (Rail and Truck),Custom/Self-hosted,1,
unitedstaffingnetwork.com,https://www.unitedstaffingnetwork.com,United Staffing Network Inc,HR and Recruiting Services,A-record Fallback,3,
unitedtouring.com,https://www.unitedtouring.com,U T I Usa Inc,HR and Recruiting Services,Custom/Self-hosted,3,
unsworthpersonnel.com,https://www.unsworthpersonnel.com,Melinda Clow,HR and Recruiting Services,Google Workspace,3,
urbanssc.com,https://www.urbanssc.com,Urban Service Systems Corp,Transportation & Storage Other,A-record Fallback,3,"urbanssc.com currently presents a placeholder loading page with minimal content. The site does not provide any explicit information about the company’s activities, services, programs, offerings, ICP (ideal customer profile), industry focus, target buyers, delivery or pricing models, geographic markets, metrics, certifications, proofs, or any other substantive details. Consequently, there is no concrete data to define specialization, services, served sectors, buyer roles, differentiation, or proof. If such information exists beyond the loading page, it is not accessible from the provided content."
usastaffing.com,https://www.usastaffing.com,"USA Staffing, Inc",HR and Recruiting Services,Custom/Self-hosted,3,
usccs.com,https://www.usccs.com,"U.S. Cargo, Inc.",Freight Hauling (Rail and Truck),Custom/Self-hosted,3,
usexpress.net,https://www.usexpress.net,Use Transportation Svc,Freight Hauling (Rail and Truck),Custom/Self-hosted,3,
ushighwaysafety.com,https://www.ushighwaysafety.com,Center for Transportation Safety,Transportation & Storage Other,Custom/Self-hosted,3,
ussc.com,https://www.ussc.com,US Satellite Corporation,Transportation & Storage Other,A-record Fallback,3,
utilityoftenn.com,https://www.utilityoftenn.com,Utility Trailer Sales of Tn,Freight Hauling (Rail and Truck),Custom/Self-hosted,3,
uwconnection.com,https://www.uwconnection.com,Underwater Connection Inc,HR and Recruiting Services,Custom/Self-hosted,3,"Underwater Connection is a dive training and travel organization that offers PADI Open Water Diver classes designed to complete classroom and pool work in a single weekend with potential open water evaluation the following week, and also offers Enriched Air Nitrox courses. They provide dive travel adventures to destinations including Cuba, Roatan, and Fiji, and offer additional PADI Advanced Open Water courses and over 20 PADI Specialty courses such as Underwater Navigation, Night diving, Wreck diving, Digital Photography, Enriched Air Nitrox, and Search & Recovery, along with Tec-Rec and TDI/SDI technical diving courses. The organization also presents Pro-level pathways, including Divemaster, Assistant Instructor, and Open Water Scuba Instructor, plus PADI Instructor Specialties and DAN Instructor courses. They offer Discover Scuba sessions and a ""Try Scuba for $60"" program. The company positions itself as a PADI 5-Star Instructor Development Center, claims to be the only facility authorized by both the state of Wisconsin and PADI to conduct recreational scuba instructor training, and states it has the largest instructional staff in Wisconsin (17 PADI Instructors, 3 PADI Assistant Instructors, 5 PADI Divemasters, 6 DAN Instructors). Their service department includes factory-trained technicians and in-house service for brands such as Scubapro, Oceanic, Aqualung, Zeagle, Sherwood, Apeks, Poseidon, Dacor, Mares, Dive-Rite, Atomic, DUI, and Viking, with fills for Air, Nitrox, Trimix, and Argon. They emphasize local and offshore diving trips, including Lake Michigan charters and trips to the Caribbean and South Pacific. The Cuba Expedition is listed with dates April 29-May 9, 2026. The site does not specify explicit ICP characteristics, pricing structures beyond a Discover Scuba offer, engagement models beyond course and trip formats, nor detailed geographic market limitations beyond Wisconsin and listed travel destinations. No concrete ICP demographics, buyer roles, exact contract terms, or quantified metrics beyond staff counts and certifications are provided."
valleystaffing.com,https://www.valleystaffing.com,Universal Staffing Unlimited,HR and Recruiting Services,Custom/Self-hosted,3,
valuecruises.net,https://www.valuecruises.net,Value World Tours,HR and Recruiting Services,Custom/Self-hosted,2,
valueoutsourcing.com,https://www.valueoutsourcing.com,"Value Outsourcing Solutions, Inc.",Warehousing and Storage,A-record Fallback,3,"Value Outsourcing Solutions (VOS) provides outsourced storage, handling, and distribution services for manufacturers and distributors. Its core offering is a secure outsourcing alternative to internal distribution and logistics operations, aiming to reduce hassle, expense, and risk associated with storage, fulfillment, and distribution. The company emphasizes a logistics network designed to maximize opportunities and claims rapid growth since its 1995 inception, serving several Fortune 500 companies among others. 

Services and offerings explicitly listed:
- Storage
- Transportation
- Fulfillment
- E-Commerce Support
- Marketing Support
- Returns Processing
- Pick & Pack
- Kitting
- Rework
- Shrink-Wrap
- Airfreight
- Packaging & Unpackaging

Facility and geography:
- Facility located off I-680 & I-880 in Milpitas, CA, Silicon Valley
- Expansion plans include new facilities in the central and eastern US
- Transportation division serves Silicon Valley firms with daily trucks and destinations throughout California

Ideal customer profile or target buyers:
- The site states serving manufacturers and distributors; client base includes Fortune 500 companies
- No explicit additional ICP characteristics beyond these roles

Industries/sectors served:
- Manufacturers and distributors (explicitly stated)
- No other specific industries named

Engagement, pricing, and contracts:
- No explicit details on engagement structure, pricing model, contract terms, or delivery method beyond general outsourcing services
- No specific metrics, case examples, certifications, rankings, or proof provided

Differentiation:
- Claims to provide a highly secure outsourcing alternative to running internal distribution and logistics
- Positioning around security, flexibility, and quality to optimize storage, assembly, and distribution
- Emphasizes a centralized logistics network intended to maximize opportunities

Geographic markets and scale:
- Primary facility in Milpitas, CA; plans for central and eastern US facilities
- California-focused transportation footprint mentioned; broader national expansion implied

Explicit omissions:
- The ICP, specialization, differentiation, geography, scale, or proof beyond the above is not provided
- No years, metrics, case examples, certifications, rankings, or proof beyond the 1995 inception and Fortune 500 reference

Summary: Value Outsourcing Solutions provides outsourced storage, distribution, and fulfillment services for manufacturers and distributors, positioning itself as a secure, flexible, high-quality alternative to internal logistics. Core services include Storage, Transportation, Fulfillment, E-Commerce Support, Marketing Support, Returns Processing, Pick & Pack, Kitting, Rework, Shrink-Wrap, Airfreight, and Packaging & Unpackaging. The Milpitas, California facility serves as a central hub with expansion plans to the central and eastern US; its Transportation division supports daily truck service for Silicon Valley firms and destinations across California. The company reports serving manufacturers and distributors, including Fortune 500 companies, since 1995. Explicit ICP details, pricing models, engagement terms, proof, or additional industry specifics are not provided."
vanwykfreight.com,https://www.vanwykfreight.com,Van WYK Freight Lines Inc,Freight Hauling (Rail and Truck),A-record Fallback,3,
vaughantrucking.com,https://www.vaughantrucking.com,Vaughan Trucking,Freight Hauling (Rail and Truck),Custom/Self-hosted,3,
vemoinc.com,https://www.vemoinc.com,Vemo Workforce,HR and Recruiting Services,A-record Fallback,3,"Vemo is a company offering strategic workforce planning, people analytics, and resource management powered by AI and anchored in expertise. It presents itself as providing a robust data integration, mapping, and configuration toolkit to transform disparate data to understand the current workforce and to more accurately predict the future workforce. It lists three main offerings: Workforce Planning (transform existing data to predict future workforce), Workforce Analytics (share people analytics across the organization), and Resource Management (match people skills to projects to optimize program success rates). It provides Account Services to partner with its expert team to implement the plan. It promotes a pragmatic, muscle-building approach to starting workforce planning, including a downloadable Workforce Planning Muscle-Building Guide that covers identifying workforce roles that shape planning decisions, building a starting point for ongoing workforce planning, mapping potential talent strategies, and defining an investment strategy for core roles. It allows scheduling an online demo and booking a demo. It includes a testimonial from a Vice President, HR, Telecommunications Company praising Vemo as the “magic button” for workforce planning and predictive analytics. The page mentions “Companies who use Vemo” but does not specify any ICP details, industries, sectors, or geographies beyond the testimonial example. It does not provide explicit ICP characteristics, geographic markets, pricing, contract structure, or quantitative metrics beyond the implicit reference to a telecom HR executive and the claim of working with “companies” in general. It does not specify explicit years, certifications, rankings, or other proof beyond the testimonial. It does not state targeted roles or departments beyond the general mention of buyers as part of “Account Services” and the implied HR/people analytics audience. It explicitly differentiates by claiming to be “the magic button” for making strategic workforce planning happen, but provides no external benchmarks or certifications. It does not specify delivery model, pricing model, or contract structure in detail. It does not specify geographic markets served or limitations. It does not provide explicit ICP characteristics such as company size, industry sector, or location beyond the testimonial of a telecommunications company. It states that the platform is used to transform data, predict future workforce, share analytics, and match skills to projects, but does not provide detailed product architecture, implementation methodology, or pricing. It mentions a schedule-demand mechanism via an online demo and a downloadable guide to start building workforce planning muscles. It notes no explicit ICP, geography, scale, proof beyond the testimonial, or explicit differentiation beyond the marketing claim of being the “magic button.” It does not provide explicit information on the delivery model, engagement structure, pricing model, or contract structure beyond a general partner/Account Services arrangement. It does not specify industries, sectors, or company categories explicitly served beyond the testimonial and general corporate references. It does not specify years, metrics, case examples, certifications, or rankings beyond the testimonial. It does not specify explicit ICP, specialization, geography, scale, or proof."
